BTT,BTT,bga_wp,Buttermere,54.541,-3.276683,410,Bridge,"B5289 over Sail Beck in Buttermere village, between Buttermere Lake and Crummck Water, 6 NMl SW of Keswick.  Caution, rugged terrain"
BUB,BUB,bga_wp,Burbage,51.344467,-1.669883,509,A338/A346,"S edge of village, 4NMl E of Pewsey"
BUC,BUC,bga_wp,Buckingham,51.998133,-0.98895,420,Church Spire,In Town Centre.
BUD,BUD,bga_wp,Bude,50.827083,-4.54715,30,Canal Bridge,"Bridge over Bude Canal W side of town, 300m W of bridge over river Neet"
BUG,BUG,bga_wp,Burley Gate,52.1209,-2.596017,259,A417/A465,Roundabout SW side of village
BUH,BUH,bga_wp,Burnhope Reservoir,54.7435,-2.237933,1312,Dam wall S end,Building on S end of dam wall. 8 NMl W of Stanhope.  No fields
BUI,BUI,bga_wp,Builth Wells,52.1504,-3.40115,410,A470/River Bridge,"Br over River Wye, just S of Roundabout, N side of town"
BUK,BUK,bga_wp,Buckfastleigh,50.48755,-3.7688,171,A38/A384,"Bridge over A38 E side of town, 17 NMl SW Exeter"
BUL,BUL,bga_wp,Bullington,51.1751,-1.338933,249,A303 br over A34,"Large road junction complex, 11 NMl W of Lasham."
BUN,BUN,bga_wp,Bungay,52.463867,1.441817,118,A143/B1332,Roundabout 1 NMl N of village
BUS,BUS,bga_wp,Burton upon Stather,53.649533,-0.684817,197,T-junction,"B1430 T-junction in middle of village E of River Trent 1 NMl N of Flixborough, 4 NMl NNW of Scunthorpe.  Note CTA 2 NMl to the SW"
BUT,BUT,bga_wp,Butser Hill,50.977217,-0.981933,886,150 ft Mast,On 886 ft Spot Height 3 NMl SW of Petersfield.
BUX,BUX,bga_wp,Buxton,53.259483,-1.9073,820,Bridge,Tall rail bridge over A6/A53 between 2 roundabouts E side of town. 1.5 NMl E of TMA base 3500ft
BUY,BUY,bga_wp,Beauly,57.47605,-4.462467,33,Rail Br over River,"Over River Beauly, S side of village"
BVR,BVR,bga_wp,Belvoir,52.88745,-0.7673,138,Bridge over Castle Lake,"1 NMl SE of Belvoir Castle, SW side of Woolsthorpe Village."
BVT,BVT,bga_wp,Bovington,50.7122,-2.221617,205,Club Hangar,"N side of grass A/F site of Dorset GC, NE of Bovington Camp  and P047 danger area. Site also known as Eyres Field or Gallows Hill"
BWE,BWE,bga_wp,Bridgwater E,51.123883,-2.9706,20,M5/A372,Bridge over M5 on E side of town
BWL,BWL,bga_wp,Bwlch,52.73895,-3.204733,187,A490/A495,W of 2 T junctions where A490 goes towards Welshpool
CAC,CAC,bga_wp,Candover Church,51.169883,-1.133467,518,Church Spire,"Preston Candover village, bet Basingstoke and Alresford."
CAD,CAD,bga_wp,Callander,56.242933,-4.217417,36,A81/River Bridge,Bridge over river Teith S of town
CAE,CAE,bga_wp,Canterbury East,51.261567,1.136133,279,Bekesbourne Station,Bekesbourne Station
CAH,CAH,bga_wp,Castle Howard,54.121533,-0.905083,148,"House, central dome","S of lake, 4 NMl WSW of Malton"
CAI,CAI,bga_wp,Cairnwell,56.879733,-3.420983,3061,Hill Top,"Just W of A93, 7 NMl S of Braemar near top of ski lifts.  Caution - rugged terrain"
CAL,CAL,bga_wp,Calvert Rail Junction,51.924517,-1.01155,279,Bridge W side of Rail Junction,"Road br. over rly W side of triangle rail junction, 5 E of Bicester."
CAN,CAN,bga_wp,Cannock,52.689017,-2.103517,266,M6 J12/A5,"3.5 NMl W of town, 15 NMl NW of Birmingham."
CAO,CAO,bga_wp,Canonbie,55.0799,-2.948867,230,River Bridge/B6357,Br over R Esk E side of town
CAR,CAR,bga_wp,Carlton Moor,54.408133,-1.201917,1200,Old hangar,"9 Nm S of Middlesborough, ex Carlton Moor Gliding Site"
CAT,CAT,bga_wp,Canterbury,51.2798,1.082883,282,Cathedral Main Twr,"Town centre S of river, 0.5 NMl SE of station"
CAX,CAX,bga_wp,Caxton Gibbet,52.22865,-0.103583,220,A45/A1198 R'bout,N of Caxton village.
CBA,CBA,bga_wp,Carter Bar,55.355767,-2.484367,1310,A68/A6088,"T junction at top of hill. Caution, rugged terrain, nearest landing fields 10 NMl to N and NW"
CBC,CBC,bga_wp,Conisbrough Castle,53.4844,-1.22575,98,Castle keep,E side of town between Doncaster and Sheffield under CTA base 4000ft
CBG,CBG,bga_wp,Creagan Bridge,56.547317,-5.291217,40,Bridge,A828 Bridge over NE end of Loch Creran
CBK,CBK,bga_wp,Carisbrooke Castle,50.687867,-1.3129,262,Tower,"NE side of castle site on SW side of Newport, Isle of Wight"
CBN,CBN,bga_wp,Chilbolton,51.145033,-1.43815,292,Radio Telescope Dish,"On disused airfield, E side of old N/S runway."
CBR,CBR,bga_wp,Carrbridge,57.283783,-3.8161,876,Spey Bridge,"B9253 Bridge over river Spey at centre of village N of Aviemore, near T junction with A938"
CCB,CCB,bga_wp,Catacol Bridge,55.689167,-5.326667,10,A841 (C147) River Bridge,A841 (C147) Bridge near Catacol Bay. South of Catacol Village.
CCC,CCC,bga_wp,Carreg Cennen Castle,51.854383,-3.9353,725,Centre of Ruined Castle,"On hill 2.5 NMl SE of Llandeilo, W end of Black Mountains ridge"
CCH,CCH,bga_wp,Castle Combe,51.493383,-2.22975,272,Church Tower,Church Tower in Castle Combe Village West of Racetrack.
CCK,CCK,bga_wp,Castle Carrock Dam NW,54.8875,-2.712383,540,W side of dam wall north end of water,"N end of Crossfell ridge 3.5 NMl S of Brampton, S of Castle Carrock village"
CCL,CCL,bga_wp,Crickhowell,51.856383,-3.141867,226,Bridge,A4027 bridge over River Usk SW side of town 5 NMl W of Abergavenny
CCR,CCR,bga_wp,Clay Cross Reservoir,53.143733,-1.44785,243,B6014 E end Reservoir Causeway,E side of 150 m long causeway over water at NW tip of lake.  2 NMl SW of village
CCX,CCX,bga_wp,Cadbury Cross,50.83685,-3.552567,617,A3072 crossroads,With minor road N side of Cadbury Village just W of 830ft spot height
CDB,CDB,bga_wp,Cromdale Spey Bridge,57.341383,-3.553583,581,Spey Bridge,"At Cromdale, 2NMl ENE of Grantown on Spey"
CDI,CDI,bga_wp,Cader Idris,52.69955,-3.908817,2930,Spot Height 2930ft,Top of Cader Idris 3 Nml South of Dolgellau
CDK,CDK,bga_wp,Clodock,51.94195,-2.98195,410,T-Junction,Minor road junction in hamlet of Clodock on the east side of the Black Mountains. D147 (Pontrilas) to East.
CDO,CDO,bga_wp,Castle Douglas SW,54.930333,-3.951633,170,A75/B736 R=bout,"1NMl SW of town, W of small loch"
CDS,CDS,bga_wp,Clattershaws Dam S,55.049733,-4.277417,510,Bridge,A712/River Dee bridge
CDW,CDW,bga_wp,Coldwaltham,50.9438,-0.534133,38,Road/Rail Bridge,Rail/A29 Bridge just NE of Coldwaltham Village. 3km SW of Pullborough.
CER,CER,bga_wp,Cerne Abbas,50.8079,-2.481367,256,A352/Road crossing,Xroads in vill. 1 NMl W of chalk giant. 8 N of Dorchester.
CES,CES,bga_wp,Cowes,50.757733,-1.288383,10,Crossroads,"W side of ferry terminal in East Cowes, Isle of Wight"
CFB,CFB,bga_wp,Chollerford Bridge,55.029333,-2.12715,200,B6318 Br over R North Tyne,"At Chesters fort 4NMl N of Hexham, 2NML S of Elwood heli site"
CFF,CFF,bga_wp,Crieff,56.366383,-3.852033,59,A822/River Bridge,"Bridge over river Earn, SW of town"
CFN,CFN,bga_wp,Chalford North,51.735983,-2.157667,660,Crossroads,"South side of Eastcombe, East of School. Between Eastcombe and Bussage villages 1nm N of Chalford."
CGF,CGF,bga_wp,Corgarf,57.162917,-3.234233,1165,Castle centre,"1.3 NMl W of village nr Cock Bridge, 9 NMl NW of Ballater"
CGI,CGI,bga_wp,Craigellachie,57.491117,-3.194567,344,Spey Bridge,Old bridge by Telford just W of modern A95 bridge at Craigellachie. 2 NMl NE of Charlestown of Aberlour
CGL,CGL,bga_wp,Croglin,54.817617,-2.665017,655,B6143 T-junction,"Village centre, 400m N of bridge over R Croglin.  Bottom of Crossfell ridge under Thack Fell (1578ft)"
CGN,CGN,bga_wp,Cragganmore,57.413917,-3.385417,460,Old Rail Bridge,"Over River Spey NE of Cragganmore town, 14NMl S of Elgin"
CGT,CGT,bga_wp,Cherington,52.026183,-1.576217,302,T junct,"Village centre, 3 Nml SE of Shipston-on-Stour"
CHA,CHA,bga_wp,Chard,50.87355,-2.961283,243,A30/A358,West of two T junctions near Town Centre.
CHB,CHB,bga_wp,Charlbury,51.873067,-1.491,433,B4437 Br over rail,W side of village just W of River Evenlode.
CHC,CHC,bga_wp,Chipping Campden,52.05305,-1.775083,167,Church Twr,N end of village near B4035/B4081 T junction.
CHD,CHD,bga_wp,Chesterfield,53.2362,-1.424333,220,Crooked Spire,"On church just E of stn, E side of town. 9 S of Sheffield."
CHE,CHE,bga_wp,Chedworth,51.812483,-1.94295,827,R/W 21/Road Crossing,"Disused airfield, minor road crossing SW runway"
CHI,CHI,bga_wp,Chichester W,50.8491,-0.843433,50,A27/B2146,Bridge over A27 W of Goodwood ATZ
CHK,CHK,bga_wp,Chirk,52.929717,-3.063933,164,Rail Bridge/B4500,SW side of village
CHM,CHM,bga_wp,Charlton Mires,55.478833,-1.721233,289,A1/B6347,5NMl N of Alnwick near Microlight strip to W
CHN,CHN,bga_wp,Chipping Norton,51.952067,-1.524733,751,A3400/A361 R'bout,1 NMl NE of village.
CHO,CHO,bga_wp,Chorley West,53.65885,-2.691183,100,A581 bridge over M6,"2NMl W of Chorley, 300m N of R Yarrow.  TMA to S"
CHP,CHP,bga_wp,Chipping,53.886083,-2.6207,600,Hangar,"Bowland Forest GC site, 7 NMl NNE of Preston"
CHR,CHR,bga_wp,Charterhall Field,55.7073,-2.377233,350,Runway intersection,Light aircraft strip 7 NMl NNE of Kelso
CHU,CHU,bga_wp,Church Houses,54.368467,-0.9715,455,"Crossroads, village centre","Small village on N York moors, 6 NMl NNW of Kirkbymoorside"
CHV,CHV,bga_wp,Chieveley,51.4526,-1.310467,361,M4 J13 Roundabout,Just East of M4 bridge over A34 Near Motorway Services.
CHW,CHW,bga_wp,Charwelton,52.202833,-1.251067,230,Tower,"388 ft tower 1.5 NMl W of village, 5 NMl SW of Daventry."
CIL,CIL,bga_wp,Castle Island Laggan,56.9543,-4.4714,820,Island,In Loch Laggan near large house on S shore
CIN,CIN,bga_wp,Cinderford,51.8161,-2.491417,722,A4151/B4226,T-junction SE side of town
CIR,CIR,bga_wp,Cirencester Church,51.71735,-1.967967,331,Church Tower,"Church with tower N of Town Centre in line with A417, E of small lake."
CIW,CIW,bga_wp,Cirencester West,51.72875,-2.077083,549,Y Junction,"Junction East side of Sapperton Village, near Church. N of Kemble ATZ."
CKL,CKL,bga_wp,Chicklade,51.104733,-2.165933,364,A350/A303,2 NMl W of village
CL2,CL2,bga_wp,Challock Chalk Pit,51.205717,0.821633,460,NE Corner of Chalk Pit,SW Side of Gliding Site.  TP used for ridge running
CL3,CL3,bga_wp,Challock East,51.196633,0.840467,436,T junction,"East end of ridge at T junction at E end of Stubyers wood, 1NML SE of Kent Club site"
CLA,CLA,bga_wp,Claydon,52.1034,1.10755,236,A45/B1113 R'bout,5 NMl E of Wattisham Airfield
CLC,CLC,bga_wp,Clacton E,51.809833,1.204733,7,B1032/River,"Bridge over Holland Brook, E side of town. Avoid Clacton airfield to SW"
CLD,CLD,bga_wp,Culdrose A/f,50.0865,-5.2593,267,R/Ws 30/25,"Active RN airfield with MATZ, operting helicopters.  Site of Culdrose RNGSA club. 16 E of Land's End"
CLE,CLE,bga_wp,Clee,52.397983,-2.59695,1750,Hill Radar N Dome,Most N Dome nr 1750 ft summit.  4 NMl ENE of Ludlow.
CLH,CLH,bga_wp,Culmhead airfield,50.92975,-3.12845,882,Centre of runway triangle,Middle of building in centre of disused airfield
CLI,CLI,bga_wp,Clitheroe,53.898533,-2.345117,330,Rail Br over A59,"2 NMl NE of town, 9 NMl E of site of Bowland Forest Club"
CLK,CLK,bga_wp,Challock,51.208467,0.830667,600,Hangar,"Kent GC Site, 4 NMl NNW of Ashford"
CLM,CLM,bga_wp,Chilham,51.24435,0.973517,89,A28/A252,E side of village W of lake and rail station
CLN,CLN,bga_wp,Calne W,51.43995,-2.017467,256,A4/A3102,Roundabout W side of town
CLO,CLO,bga_wp,Clova,56.841767,-3.106917,787,B955/River Bridge,"Bridge over river Esk, 16 NMl SW of Aboyne"
CLP,CLP,bga_wp,Clyffe Pypard,51.491717,-1.89415,443,Church,NE side of village 3NMl S of Royal Wootton Bassett
CLS,CLS,bga_wp,Culmstock,50.914033,-3.27945,320,Crossroads,"B3391 on S side of Culmstock village 3 NMl N of North Hill gliding site, clear of Dunkeswell Parachuting Zone"
CLT,CLT,bga_wp,Corran Lighthouse,56.72075,-5.24245,15,Lighthouse,"East side of A861, S of ferry jetty at NE end of Loch Linnhe"
CLU,CLU,bga_wp,Clunas,57.490017,-3.89925,771,Water tower,"East end of Clunas reservoir, 6 NMl SSW of Nairn"
CLV,CLV,bga_wp,Cleeve Hill,51.935933,-2.022,1040,View point on Cleeve Hill,"1NML ESE of Bishops Cleeve village, look for and avoid ILS traffic into Staverton/Gloucestershire airport to the W."
CLW,CLW,bga_wp,Carloway,58.282783,-6.768567,30,Bridge,A858 river bridge in Carloway village
CLY,CLY,bga_wp,Callaly Castle,55.382833,-1.9185,328,Centre of building,N side of village 4 NMl N of Rothbury
CML,CML,bga_wp,Carmodle,56.230167,-3.5888,902,Farmhouse,"Farmhouse at end of Track from B934. West of Carmodle Hill. Caution, rugged terrain."
CMN,CMN,bga_wp,Carmarthen,51.85165,-4.315483,282,A48/River Bridge,"A48 bypass over river between 2 R'bouts, S side of town"
CMO,CMO,bga_wp,Cockermouth,54.64885,-3.342367,325,A66br over B5289,SE side of town at bottom of ridge
CNB,CNB,bga_wp,Caerleon bridge,51.607217,-2.95265,30,River bridge,B4236 over river Usk between Newport and Caerleon at S end of ridge. Edge of Cardiff CTA base 4000ft.
CNE,CNE,bga_wp,Canterbury North East,51.300883,1.122167,282,A291/Rail,"SW side of Sturrey Station, NE side of city"
CNL,CNL,bga_wp,Connel,56.4549,-5.391017,26,Bridge/A85/A828,"S side of Br. at entry to Loch Etive, 0.5 NMl SE of airfield towards Connel town"
CNN,CNN,bga_wp,Corndon Hill,52.565733,-3.0253,1683,Trig Point,6 Nml WNW of Long Mynd
CNO,CNO,bga_wp,Carno,52.566183,-3.542433,584,Rail Bridge,"A470 bridge over railway N of town.  Caution, rugged terrain"
CNR,CNR,bga_wp,Chinnor,51.6724,-0.961083,341,M40 J6/B4009,"3 NMl SW of village, 6 NMl NE of Benson airfield."
CNW,CNW,bga_wp,Cirencester nw,51.74955,-1.998367,322,A417 r'bout NW,"Centre of A417 between two small roundabouts S of quarry , 3 NW Cirencester.  Gives stand-off for rounding Brize Zone"
CNY,CNY,bga_wp,Conwy Bridge,53.281833,-3.82085,30,A547 bridge,"Bridge over river Conwy estuary, S of Llandudno"
COB,COB,bga_wp,Corby South,52.459733,-0.737033,302,A6003/A6014 Rbt,"Roundabout at Y shape of roads SSW edge of town, leading to dual carriageway to Kettering"
COC,COC,bga_wp,Colchester,51.910867,0.956367,167,Rail/A120 Bridge,NE side of town just S of reservoir.
COD,COD,bga_wp,Coldstream,55.653933,-2.241533,65,River/A697,Bridge over river Tweed E edge of town
COE,COE,bga_wp,Corwen NE,53.016667,-3.308333,985,GNSS point based on Lat/Long,3 NMl NE of Corwen
COF,COF,bga_wp,Crocketford,55.035967,-3.828967,394,A715/A712,T-junction at Nine Mile Bar
COG,COG,bga_wp,Corby Glen,52.811767,-0.518717,312,A151/B1176,T Junction S side of village
COH,COH,bga_wp,Coldingham,55.885617,-2.157767,245,A1107/6358,South-Westerly of two T junctions in village. 2NMl SW of St Abbs Head
COK,COK,bga_wp,Cocking,50.950233,-0.749483,151,Church Tower,2 NMl S of Midhurst just E of A 286
COM,COM,bga_wp,Comrie,56.373633,-3.987283,62,B827/River Bridge,Bridge over river Earn between Comrie and Dalginross
CON,CON,bga_wp,Condover,52.611867,-2.768217,240,Rail/A49 Bridge,2.5 NMl S of Condover village just S of Dorrington.
COR,COR,bga_wp,Corby,52.489467,-0.677117,315,A427/A6116,"E side of Town, 0.5km NE of 2 small lakes."
COS,COS,bga_wp,Cosford Junction,52.65865,-2.299633,253,M54 J3/A41,"1.5 NMl N of Airfield, avoid airfield traffic."
COT,COT,bga_wp,Colt Crag Reservoir,55.0972,-2.118117,680,Road Br over water,A68 br over west end of reservoir
COU,COU,bga_wp,Coupar Angus,56.54535,-3.267567,131,A94/A923,Near town centre
COW,COW,bga_wp,Colchester West,51.88125,0.783817,203,Road Br over Rail,"E side of BR Station Marks Tey at rail T junction, 4 NMl S of Essex and Suffolk GC site at Wormingford"
CP1,CP1,bga_wp,Camphill start/finish south,53.277183,-1.7309,787,A623/B6465,"T junction 1 NMl south of Camphill, site of Derby & Lancs GC.  Between Foolow and Wardlow villages"
CP2,CP2,bga_wp,Camphill Chimney,53.3387,-1.753833,600,Cement works chimney,435 ft high chimney 2 NMl NNW of Camphill Gliding Site
CPH,CPH,bga_wp,Camphill,53.30505,-1.7291,1350,Hangar,SE side of Derby & Lancs GC site at top of ridge.
CPN,CPN,bga_wp,Clapham Reservoir N,54.123733,-2.383917,655,Bridge,"Small bridge over Clapham Beck N end of reservoir, on Ingleton ridge. Caution, rugged terrain"
CPS,CPS,bga_wp,Chepstow S,51.620567,-2.672983,114,M48 Roundabout,"M48/A466 J2, W side of Severn road bridge on S side of Chepstow"
CPW,CPW,bga_wp,Chippenham W,51.4476,-2.149633,197,A4/A350,S of 2 roundabouts WSW of town
CRA,CRA,bga_wp,Cranwell North,53.036967,-0.510567,220,College Tower,E side of grass airfield N of military airfield A/F with MATZ and jets and light aircraft 7 days per week.  Site of Cranwell RAFGSA Club
CRB,CRB,bga_wp,Cranbrook,51.09915,0.526017,190,School West End,By A 229 NW side of town
CRC,CRC,bga_wp,Crick,52.350717,-1.154617,276,M1 J18/A428,1 km NNW of village.  6 N of Daventry.
CRD,CRD,bga_wp,Cricklade,51.640217,-1.857467,259,Church Tower,Town centre near B4040/B4553 junction
CRE,CRE,bga_wp,Crediton Station,50.783167,-3.64645,315,BR Station,SE side of town.
CRG,CRG,bga_wp,Cerrig,53.024983,-3.562033,121,A5/B5105,Full name Cerrigydrudion. Vill 7 NMl N of Bala. No fields.
CRI,CRI,bga_wp,Crianlarich,56.390483,-4.618583,269,Station,"S of village, 7 NMl NE of N end of Loch Lomond"
CRK,CRK,bga_wp,Crewkerne,50.873917,-2.779233,207,Stn/A356,"A356 bridge over railway just W of stn, SE side of town"
CRL,CRL,bga_wp,Crowland A/f,52.7098,-0.14,10,"A/F E end, by A1073",North Corner of Runway Intersection.
CRM,CRM,bga_wp,Crymych Mast,51.944367,-4.660983,1066,TV transmitter,"1.5 Nml S of village, W of A478"
CRN,CRN,bga_wp,Crinan,56.09165,-5.555183,1,Lighthouse,N side of town
CRO,CRO,bga_wp,Crowland Bridge,52.67955,-0.183517,13,River/B1166,Over River Welland 1 NMl W of Town
CRP,CRP,bga_wp,Cromer Pier,52.932767,1.30085,30,Pier entrance,"S end of Pier, N side of town"
CRR,CRR,bga_wp,Carron,57.454383,-3.2942,328,Spey Bridge,"E side of Carron village, wide bridge with minor road and old railway line. 3 Nml SW of Charlestown of Aberlour."
CRW,CRW,bga_wp,Crediton West,50.788633,-3.740283,361,Rail Fork,3 NMl W of village.  506 k O&R from Dunstable.
CRY,CRY,bga_wp,Cray Reservoir,51.8855,-3.625383,817,W end of Dam Wall,"4 NMl SW of Sennybridge, W of A 4067"
CSD,CSD,bga_wp,Chirnside,55.800833,-2.219067,292,A6105/B6355,W side of village
CSE,CSE,bga_wp,Canterbury South East,51.255067,1.113183,282,A2050 Bridge over A 2T,0.5 NMl NW of Bridge Village
CSF,CSF,bga_wp,Cosford Airfield,52.6375,-2.31235,271,R/W 24 SW end,"Military airfield with ATZ, mainly light aircraft traffic.  Site of Wrekin RAFGSA Club."
CSK,CSK,bga_wp,Crask Bridge,58.184867,-4.511667,732,A836 river bridge,"A836 bridge over river Tirry, just S of Crask Inn.  10 Nml NNW of Lairg.  Note Restricted Area 610.  Caution, rugged terrain"
CSN,CSN,bga_wp,Coniston,54.369133,-3.075867,164,Bridge,"A593 bridge over Church Beck in centre of village, west side of Coniston Water"
CSS,CSS,bga_wp,Cross Hands,51.796817,-4.083383,525,A48/A476,"Between Cross Hands and Gorslas, 9 NMl ESE of Camarthen"
CSW,CSW,bga_wp,Colsterworth,52.801367,-0.610717,262,A1/A151,"A151 bridge over A1, SW of services on SE side of village"
CTH,CTH,bga_wp,Crathie Bridge,57.03955,-3.217783,885,B976 Br over R Dee,6 NMl W of Ballater
CTK,CTK,bga_wp,Catterick,54.3861,-1.65475,118,A6136 Br over A1,"NW side of racecourse, 1 NMl NW of village"
CTP,CTP,bga_wp,Clows Top,52.344,-2.4208,727,Crossroads,Crossroads of A456 and B4202 in Village.
CTT,CTT,bga_wp,Cottam,53.3047,-0.781617,570,Chimney,"Power station, top of tallest chimney (550ft) W of cooling towers"
CU2,CU2,bga_wp,Clunbury Hill,52.415117,-2.919083,886,Circle in horse gallops,"Top of ridge SE of Clunbury village, 7 Nml S of Long Mynd"
CUL,CUL,bga_wp,Cullompton,50.860867,-3.3836,522,M5 J28/A373,NE side of town.
CUN,CUN,bga_wp,Clun,52.420417,-3.030317,525,A488/B4368,"Bridge over R Clun in centre of town, 8 Nml SW of Long Mynd"
CUP,CUP,bga_wp,Cupar,56.319317,-3.01205,233,A91/A92,"Near town centre, 6 NMl SW of Leuchars military airfield"
CUR,CUR,bga_wp,Currock Hill,54.934417,-1.840933,800,"Gliding Site, Centre","Northumbria GC site, under CTA base 1500ft"
CVN,CVN,bga_wp,Craven Arms,52.439583,-2.83715,279,B4368/Rail Br,"S side of village, 5 NMl SSE of Long Mynd site."
CWA,CWA,bga_wp,Chipping Warden,52.145367,-1.27615,256,R/Ws 24/36,Most N intersection of old r/ws at disused airfield.
CWC,CWC,bga_wp,Crowcombe Court,51.12505,-3.230467,482,Country House,"N side of Crowcombe village, note Cardiff CTA base 4500ft to West, D119 to North."
CWE,CWE,bga_wp,Crewe East,53.0684,-2.333667,295,M6 J16,Between Crewe and Kidsgrove
CWN,CWN,bga_wp,Corwen,52.9796,-3.387617,85,A5/River Dee bridge,8 NMl ENE of Bala
CWS,CWS,bga_wp,Cwmbran SW,51.619033,-3.073733,590,Reservoir N side of dam wall,"Pant-y-Eos reservoir 3 NMl SW Cwmbran, ridge to SW"
CWT,CWT,bga_wp,Chatsworth,53.228033,-1.616333,394,Bridge,Bridge over river Derwent 300m W of Chatsworth House. 6 NMl W of Chesterfield
CWV,CWV,bga_wp,Carsington Water Visitors Centre,53.061017,-1.6411,673,Visitors Centre.,Building Complex on Western Shore of Carsington Water. 2km N of CTA base 4000ft
CWW,CWW,bga_wp,Conwy W,53.289233,-3.880283,15,Penmaen-bach Point,"Most N point on A55 at bottom of ridge, 1.5NMl W of Conwy"
CWY,CWY,bga_wp,Conwy S,53.229167,-3.81995,20,Bridge over R Conwy,"3 NMl S of Conwy town at Tyn-y-groes, bridge joins A 470 to B5106"
DAL,DAL,bga_wp,Dallachy,57.657283,-3.065967,33,Intersection 29/22,"Disused airfield, ex Highland GC site"
DAM,DAM,bga_wp,Dalmally,56.400833,-4.983517,141,Station,"Village centre, S of A85.  Between Oban and Crianlarich, at NE end of Loch Awe"
DAN,DAN,bga_wp,Danby,54.465883,-0.9095,475,Road bridge over rail S side of village,North side of N York moors 11 NMl W of Whitby
DAR,DAR,bga_wp,Darlington,54.523417,-1.61975,256,A67 Br over A1(M),W of town just N of A1 bridge over river Tees
DAW,DAW,bga_wp,Darwell,50.960317,0.422483,187,Reservoir SW end,Opposite end to dam wall. 3 NMl NNW of Battle
DBN,DBN,bga_wp,Dunblane,56.186067,-3.965967,105,Station,Near town centre
DBR,DBR,bga_wp,Devil's Bridge,52.3772,-3.84965,476,Bridge,"A4120 bridge over river Rheidol at Mynach Falls, 8 NMl E of Aberystwyth"
DBY,DBY,bga_wp,Diddlebury,52.4642,-2.7251,397,Church Tower,Church Tower at East end of village. SE OF B4368 between Craven Arms and Shipton TPs.
DCT,DCT,bga_wp,Didcot Rail Bridge,51.6153,-1.257783,205,A4130/Railway Bridge,"A4130 Bridge over Railway. SE of Didcot Power Station Site, N of Town."
DDK,DDK,bga_wp,Devil's Dyke,50.8855,-0.211967,690,Hotel NE Corner,NE corner of hotel on top of S Downs ridge 1 km NE of 712 ft spot height.  Under LTMA 3500ft.  Hang glider launch site
DEA,DEA,bga_wp,Deal,51.2224,1.39885,30,A258/Rail,Bridge over railway just W of pier.  Note Manston VRP at pier
DED,DED,bga_wp,Deddington,51.9821,-1.32305,417,A4260/B4031,"Village centre, just W of church with Tower. Look out and avoid Oxford Kidlington traffic on extended centreline to R/W 19."
DEN,DEN,bga_wp,Denbigh,53.18355,-3.397183,105,A525/A543 R'bt E,"R'bout on E side of town, just NW of river Ystrad bridge"
DEP,DEP,bga_wp,Depden Water Tower,52.187867,0.585367,404,Water Tower,W side of T junction of minor roads W of Depden village.  Chedburgh disused airfield to E and 300 ft mast at Ousden to W
DER,DER,bga_wp,Derwent,54.860367,-1.955733,82,Dam NE Side,"NE end of dam wall in SE corner of lake, 4 NMl W of Consett"
DET,DET,bga_wp,Detling,51.294117,0.56855,400,Church Spire,W side of village just E of A249. Under LTMA 3500ft
DEV,DEV,bga_wp,Devizes,51.3542,-1.9846,387,A361 Br over Canal,"NE side of town, over Kennet & Avon canal."
DFF,DFF,bga_wp,Duffield,53.007733,-1.534683,194,B5023/River Br,Nr rly 2 NMl NW of town.  CTA base 2500 2 NML to S
DFU,DFU,bga_wp,Dalton-in-Furness,54.163333,-3.188917,197,A590/A595,"Roundabout N side of town, between Ulverston and Barrow-in-Furness.  Barrow/Walney ATZ 1 NMl to SW"
DIN,DIN,bga_wp,Dingwall,57.59815,-4.421183,25,Rail/River Bridge,Bridge over river Peffery E side of town near shore of Cromarty Firth
DIS,DIS,bga_wp,Diss,52.37035,1.120683,171,Rail Bridge/A1066,"E of town, 12 NMl ENE of Honington airfield."
DIT,DIT,bga_wp,Ditchlingbeacon,50.900817,-0.105283,770,Car park entrance,W side of minor road on top of S Downs 200 m SE of 813 ft Spot Height.  Also Hang Glider launch point
DKD,DKD,bga_wp,Dunkeld,56.563717,-3.5855,197,A923/River,"Bridge over river Tay, S of town"
DKY,DKY,bga_wp,Dunkery Beacon,51.162783,-3.586683,1704,Trig Point,Top of hill 3 Nml S of Porlock
DLB,DLB,bga_wp,Dale Bridge,51.730783,-5.17035,164,B4327 bridge,"River bridge, 1.5 NMl N of Dale Harbour, 5 NMl W of Milford Haven"
DLS,DLS,bga_wp,Dallas,57.559367,-3.4619,325,B9010 T Junction,"T junct at road N of village to B9010, 6 NMl SSE of Kinloss A/F"
DMN,DMN,bga_wp,Duntulm N,57.7012,-6.344567,384,Spot Height 384ft,"N end of Isle of Skye, spot height on 500k air map N of Duntulm village at Rubha Hunish Lookout Bothy"
DNB,DNB,bga_wp,Dunbar SE,55.98235,-2.484133,90,A1087 Rail Bridge,Bridge over rail SE side of town just N of A1078/A1 junction
DNE,DNE,bga_wp,Durham Northeast,54.793867,-1.528883,98,A1(M)/A690,Roundabout NE side of city
DNG,DNG,bga_wp,Dunning,56.312833,-3.5869,144,Church tower,Near town centre and B9141/B8062 junction
DNN,DNN,bga_wp,Dunoon,55.94685,-4.921567,49,Pier sea end,SE side of town
DNT,DNT,bga_wp,Duntulm,57.681967,-6.345033,20,A855 bend,"180 degree bend on coast in Duntulm village at north end of Isle of Skye.  Caution, rugged terrain"
